BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
-267.437,27.0995,5.95602,8.79344,-4.84863,5.18115,-11.8075,-2.63488,-9.65556,-1.25188,-6.07021,1.8366,-7.96313,1.24494,-8.47727,-3.37071,-2.21614,3.21033,-1.86603,1.67114,-3.87442
-266.847,29.2154,6.89339,4.14697,-5.41589,0.923131,-8.85892,-2.92558,-6.48093,-3.91566,-5.18874,-0.0383939,-5.12415,-2.20337,-5.76245,-5.49276,-1.45213,0.258144,-3.62919,-1.39111,-4.65575
-270.727,29.2142,6.97104,2.91277,-4.00971,-2.37556,-6.53378,-4.33759,-6.1883,-1.49715,-7.5721,-1.46777,-6.43895,-0.442454,-4.97625,-4.14393,-1.64314,2.1701,-5.06606,-1.57923,-6.27689
-271.063,30.9819,5.7816,3.24758,-4.94893,-1.1867,-8.87238,-1.662,-6.11984,-2.91679,-7.7188,-1.19929,-4.34751,-0.626838,-4.98578,-2.40023,-3.10329,2.05202,-2.63626,-1.54024,-3.73308
-267.93,30.9178,4.59633,4.6621,-2.4305,0.510541,-5.75752,-1.87018,-2.09852,-2.67053,-5.44711,-0.939336,-3.85688,-2.03307,-5.41258,1.01757,-2.20086,1.90718,0.0288881,-0.392975,-3.00301
-289.321,33.2122,5.23605,7.27204,-5.67205,3.4811,-6.57269,1.38196,-5.86965,-2.53796,-7.27136,-0.138683,-7.62063,2.89978,-5.77148,2.53652,-2.77925,3.48359,-2.62564,0.0125702,-4.20106
-289.528,31.7277,7.07246,5.70856,-6.04403,-0.144227,-3.07633,-0.238238,-0.101611,-3.51048,-3.00915,2.81944,-4.29055,-1.5155,-5.93006,-1.7853,-1.61011,2.57374,0.247072,-0.258615,-1.11257
-293.559,32.9306,4.34827,5.69983,-4.7088,0.0895014,-4.30681,-0.307363,-3.45282,-2.85046,-4.67959,-0.907368,-5.54284,-4.15586,-9.12453,-4.39204,-3.41451,-0.449406,-4.1091,-1.06057,-3.9586
-301.797,47.5784,0.72317,13.8681,-8.84421,11.5113,-6.36789,6.47508,-6.48909,0.699543,-2.77369,6.8351,-7.19466,2.72443,-6.74187,-2.64344,-3.05228,-2.25882,-2.35701,2.81662,-3.70188
-317.785,55.3377,-10.5372,23.8094,-19.7565,17.1425,-16.7265,6.42007,-11.0618,2.51948,-5.55497,4.5932,-3.83542,-5.38295,-0.630315,-6.59254,4.98015,-4.69323,6.17723,-4.00779,2.9306
-324.414,53.3227,-10.9801,24.1516,-21.011,15.27,-16.0698,6.06456,-11.8556,1.51374,-4.93607,3.19082,-4.58812,-3.96582,-2.15912,-8.74332,2.6579,-3.47624,5.42488,-2.89792,3.26628
-322.017,51.5746,-7.43413,17.1752,-18.5828,10.209,-14.0356,9.91333,-13.407,4.3992,-11.121,3.4397,-9.61327,-1.53911,-7.50016,-4.43602,-1.23903,-3.69437,0.0149679,-5.01066,0.771359
-329.746,54.7826,-10.9661,17.8274,-16.5542,15.179,-15.2583,11.7511,-9.78399,3.56064,-7.55493,2.10693,-5.57714,-1.79284,-4.63658,-5.74325,1.04411,-1.40813,2.6598,-2.77815,2.86371
-330.137,54.4965,-7.0758,15.4241,-17.2178,12.6636,-16.564,12.2746,-10.9576,1.98281,-11.4799,1.59205,-7.19792,-2.41409,-5.17884,-6.23961,1.6804,-1.91955,0.391672,-5.29046,1.7295
-335.404,54.4764,-9.32785,15.8152,-18.73,13.8739,-16.655,10.0185,-13.2707,1.35254,-8.68642,0.597346,-7.11215,-1.70441,-5.40441,-5.71281,2.36554,-1.31951,2.00168,-4.98401,4.00807
-334.2,48.1073,-7.85269,16.3131,-19.1445,11.1787,-18.6487,9.75888,-14.9507,2.82417,-9.65187,3.09229,-8.35245,-2.58407,-6.66876,-2.04846,1.6818,-1.22778,1.75093,-3.48377,5.93807
-322.186,30.6303,14.8557,10.7029,-2.49068,4.91906,-2.95149,4.93475,-6.23535,1.00147,-5.08812,-0.0730008,-3.90681,-1.53838,-4.64868,0.0910592,-1.77998,1.57719,0.0477385,3.50216,0.543685
-267.808,15.0234,4.73958,8.11513,-1.27288,1.92084,-4.29647,3.77108,-7.87538,4.14525,-5.13719,1.34135,-3.59199,1.85765,-2.75461,2.88458,-3.06452,3.60798,-0.454787,1.33998,-1.73704
-275.749,28.7185,5.53089,10.4175,-5.88455,1.16718,-8.13962,7.58408,-5.78553,0.528434,-7.59699,1.61266,-3.52999,3.58946,-6.61803,2.62168,-5.18598,7.54043,-3.0208,1.81692,0.088076
-288.503,29.9734,-2.01986,8.16567,-14.5479,2.30359,-11.7028,6.57147,-10.2953,1.87961,-9.69697,1.59652,-5.07265,4.86828,-7.94717,5.39649,-5.99902,10.0735,-3.43192,2.00886,-0.669933
-288.162,33.4967,-4.25191,10.6159,-14.259,5.84608,-14.4455,8.54795,-10.9424,3.22831,-11.8274,0.742146,-7.51612,3.87955,-6.75951,2.48837,-6.90727,6.92985,-2.96907,0.376365,-2.4224
-291.412,37.9188,-8.53887,12.301,-13.9274,5.46027,-12.9894,8.3427,-9.78948,2.07816,-9.22622,1.19721,-6.80481,4.86035,-5.85181,2.56703,-4.85285,8.52587,-2.26602,2.14578,-1.38295
-301.775,46.6462,-13.3769,16.7536,-18.7401,12.2471,-17.4631,10.2938,-12.8408,3.61042,-11.1115,0.972938,-7.90312,0.794184,-4.1481,-1.649,-1.48822,4.75145,0.769016,-3.0574,1.25469
-303.252,45.7359,-12.838,19.0744,-20.2929,11.5247,-18.0796,10.0431,-12.4967,2.49982,-11.277,2.65677,-7.37399,-0.41966,-4.00498,-2.24334,-0.442304,3.6686,2.3044,-2.78906,1.22709
-308.066,41.9965,-15.7017,16.6048,-22.7201,7.85233,-19.3457,8.48411,-15.1499,2.47972,-13.6835,3.38504,-8.36261,-1.98733,-4.10649,-2.82637,0.446748,3.25531,2.26822,-0.722702,2.61426
-304.976,46.0943,-10.5505,21.2696,-17.9686,16.0333,-16.0221,9.8546,-11.1533,6.86147,-8.11387,5.18257,-4.57354,0.69349,-3.70434,-3.18733,-0.455138,3.24785,3.34481,-0.676043,1.5536
-302.407,44.3145,-9.83584,21.782,-17.9378,15.9949,-17.8804,11.8187,-12.8234,6.41824,-7.26947,4.99312,-5.62597,0.319665,-2.76662,-2.61389,1.23339,2.82796,3.77857,-1.23041,2.88475
-297.931,47.9074,-8.4841,20.54,-17.8336,15.9458,-16.0017,13.1586,-9.96866,5.04463,-10.7083,4.77073,-2.5697,0.185388,-1.48007,-0.486747,-1.329,2.21635,1.77486,-0.298846,1.13161
-300.784,43.1637,-10.1998,19.5417,-19.4792,12.5633,-15.1671,12.9539,-13.8344,6.14273,-9.38173,6.86544,-3.58413,2.56459,-0.724402,1.38409,0.992743,3.7264,4.28521,1.88073,3.23139
-305.317,42.3525,-12.615,20.1342,-21.435,12.7266,-18.0429,10.4655,-15.2589,4.47364,-11.1937,3.50651,-4.43475,-1.49141,-2.96556,-1.95906,0.570409,3.80048,1.53165,-1.14664,1.67066
-306.062,41.6963,-11.727,18.8285,-20.6,12.1644,-18.4263,12.6729,-13.9864,3.04735,-11.7346,5.64218,-6.58107,-0.708114,-3.69401,0.0568853,-0.0241285,3.34402,2.77421,-2.06046,2.53142
-313.45,45.2808,-11.3336,19.5762,-22.2996,12.5656,-15.417,11.5962,-12.3693,4.38936,-11.3645,2.62904,-4.30845,-0.330238,-2.12013,-1.32786,1.03802,3.03714,2.9195,-1.76047,2.4241
-320.651,44.3706,-12.8488,17.9402,-24.3525,12.3492,-16.2786,11.0874,-13.8246,2.15152,-12.266,1.81237,-4.52343,-2.52899,-0.151347,-0.822609,3.31988,2.99763,5.17264,-0.363756,3.23714
-327.522,47.0197,-9.97162,16.7909,-21.5434,12.1006,-16.9953,11.9355,-15.0771,3.15001,-13.3636,0.971151,-6.83088,-4.92304,-0.870652,-4.00427,2.5602,1.6249,5.0627,-2.21433,3.20388
-335.514,50.3403,-7.59057,16.1555,-14.8497,9.82783,-14.2395,13.8157,-11.9173,3.60793,-12.3879,2.31893,-6.56622,-2.52118,-3.47161,-1.2228,3.9555,5.56608,5.0775,-0.323268,3.68043
-302.54,22.0513,11.3545,2.05161,-4.24084,0.464568,-4.86389,4.25819,-4.23391,-1.83295,-7.67666,-0.733918,-4.91884,-2.14445,-4.70307,3.32421,-0.426539,6.812,3.64843,3.94557,1.24119
-284.849,12.0469,11.959,7.06285,-2.73285,5.23988,-4.19048,7.2877,-5.55916,2.00665,-2.17641,1.65942,-0.083741,0.429275,-1.60782,1.99617,-2.92705,4.18832,1.19703,3.6264,-0.332879
-264.146,25.9314,3.47698,12.5627,-3.90469,8.94785,-9.61481,7.94638,-4.17207,4.54367,-11.3861,5.37104,-4.69699,4.41124,-7.40835,4.05921,-3.6014,7.73557,-5.16796,2.58232,-3.82757
-254.554,23.7996,3.43193,6.18074,-8.85774,3.53649,-14.5256,-0.594739,-5.95029,2.04293,-10.6796,1.37016,-6.42367,1.64998,-4.21802,0.171483,-2.85798,8.52138,-2.6011,5.00197,-0.104569
-260.17,19.7229,-2.09942,3.17076,-13.8005,-2.00023,-14.2332,-2.23157,-8.5605,-0.399106,-14.1367,-1.74825,-6.9827,1.80826,-4.25454,1.41408,-0.451365,8.93952,-0.387823,3.13063,-2.90026
-262.395,23.1741,3.17407,5.7498,-9.69342,0.141931,-11.2278,-1.41175,-4.14168,-3.39146,-11.7721,-0.53211,-6.60653,1.56933,-3.69584,3.02686,2.01435,8.07882,-0.92109,1.99104,-3.42645
-273.18,26.1092,-1.70894,9.08805,-17.1779,0.0443094,-16.7058,0.340847,-6.74338,-0.322025,-17.7818,1.3177,-9.12316,3.28751,-6.01779,6.6897,-1.56715,9.36148,-1.93345,4.74898,-3.34279
-274.543,26.8926,-3.4187,8.4981,-15.1556,-2.04883,-16.5593,2.01995,-5.89291,1.10003,-17.9392,1.55328,-9.1135,3.06107,-5.5488,7.07698,-2.38635,10.4444,-1.88222,3.98901,-3.61147
-278.362,23.9402,-0.552357,6.10117,-14.5807,-4.91079,-13.7209,-0.390955,-4.30504,-0.372959,-15.9852,-0.632292,-7.29099,1.33195,-1.89996,4.70995,1.77837,8.15321,-0.432028,2.81883,-1.12737
-284.471,31.1524,-4.79066,8.9117,-17.3221,0.507981,-16.0555,0.330098,-4.67593,2.3724,-21.0574,2.40692,-9.40684,3.82087,-4.77473,6.72067,0.386343,9.38023,-2.47259,2.34311,-0.825139
-281.792,34.1089,-3.19862,10.4476,-14.2976,3.81638,-14.8851,1.39033,-1.04742,1.59505,-17.358,4.69559,-8.55628,2.94481,-0.904583,8.58635,-1.58323,11.9788,-2.9374,5.6335,-0.551426
-279.548,35.618,-1.98087,14.8941,-11.9073,5.1141,-11.5919,5.52988,-6.10552,2.77462,-17.629,5.40177,-7.62868,2.52578,-3.83652,6.40331,-2.21238,7.68806,-2.12048,4.01344,-4.20201
-283.861,33.5942,-9.12221,12.0269,-16.4871,1.97501,-10.6199,1.51881,-6.81036,1.35912,-18.5403,4.51739,-7.23592,5.1383,-1.82473,8.1805,-3.11651,8.5576,-0.661145,5.91655,1.06709
-287.861,31.1041,-8.06341,3.8801,-17.7852,0.0992934,-14.2749,0.655748,-11.02,-0.68062,-22.9198,2.57313,-6.79595,2.79975,-4.41389,7.76749,-4.69592,10.1239,-1.6649,7.91925,0.920713
-285.007,32.0241,-5.2286,9.9632,-16.893,4.74061,-12.3667,2.85049,-11.1098,-1.66423,-20.5305,4.95071,-4.71556,6.35066,-2.10333,7.66767,-4.64857,7.26971,-3.42082,7.43497,-2.35579
-284.708,31.1146,-5.02882,9.71614,-16.3633,4.05694,-13.1603,0.572751,-11.0594,-1.1216,-20.966,4.67051,-5.51169,6.16889,-3.61487,6.82192,-5.79309,7.10851,-3.90377,7.09215,-3.55494
-287.018,30.4133,-0.503415,6.25357,-14.7655,-1.41097,-7.08824,-2.49381,-9.24903,-5.39599,-17.7772,1.62376,-1.26048,0.558535,0.575777,1.39538,-1.38174,3.94605,-0.285014,3.18567,-1.03917
-288.097,29.8685,-0.632183,3.82224,-16.6489,1.80275,-10.0784,-3.0435,-8.12258,-4.04997,-19.5268,3.71717,-3.9722,2.03834,1.47702,3.66103,-1.36913,6.19336,2.6987,5.35304,-2.31812
-294.841,40.2964,-11.1019,15.4823,-23.6998,8.58889,-15.6641,5.63007,-12.8749,0.59165,-20.7352,4.72795,-5.98714,3.20409,1.32652,3.5589,-1.3809,4.61967,1.46775,2.97865,-1.35572
-287.15,34.9379,-4.17708,14.0948,-18.4008,8.2632,-12.2721,4.78526,-11.5136,0.324277,-19.8436,4.23002,-2.36205,3.35547,1.83286,4.17635,-1.43143,4.03275,0.76971,3.58284,-2.1809
-265.059,22.6639,2.80641,7.71175,-9.37829,2.09025,-4.91907,1.49896,-6.93626,-0.445141,-13.6423,2.81443,-2.8935,6.25053,2.1381,5.31633,-0.135787,6.50218,-3.16116,4.27338,-0.941754
-269.22,23.6251,3.14219,8.32978,-10.5788,3.76639,-2.02548,3.29853,-6.67866,-1.59983,-14.1193,-0.281135,-3.2348,7.40611,1.11895,7.98964,-0.65912,7.98152,-2.77246,5.30301,-3.19324
-272.715,20.6038,-5.99996,7.61562,-12.8972,0.905998,-6.70538,2.08221,-6.42084,-5.72196,-16.1312,0.203251,-3.05723,6.90533,-0.112714,10.0536,0.0764206,7.60417,-1.93281,4.18111,-2.86492
-277.323,21.3506,-5.06812,7.16566,-13.1133,0.230452,-7.8201,0.774226,-7.42519,-8.06295,-18.3185,-0.205662,-3.70877,4.81376,1.70035,7.7708,-0.36671,7.29206,-2.07463,4.88191,-3.86905
-280.682,26.3326,-7.45553,10.0706,-15.3679,2.85847,-9.54378,1.85205,-10.2502,-2.40294,-20.9769,4.6799,-4.53871,6.3249,-0.515847,9.27446,-2.2564,8.35357,-1.47484,9.19145,-5.597
-285.816,26.4811,-9.58037,8.21598,-17.3886,4.71118,-12.8652,0.894502,-12.0324,-2.8287,-23.0451,4.32353,-5.75698,3.99569,0.0619748,9.83108,-3.39436,7.86473,-0.0901952,7.89399,-5.72818
-291.357,32.6757,-11.4222,16.0865,-22.6172,7.86905,-13.6372,1.74616,-13.99,-1.09757,-20.0144,2.63733,-3.90888,4.74784,1.96421,5.04377,-0.885864,5.06088,2.03117,6.28627,-0.245797
-294.959,38.3648,-15.2711,18.7919,-24.0086,11.6059,-17.534,4.89055,-13.7184,-0.721857,-22.1632,4.01828,-2.1695,2.80666,1.95914,3.49964,2.78875,0.992172,5.71296,2.00023,3.00719
-295.717,40.4243,-12.7314,20.5605,-23.9867,13.2728,-14.9672,5.294,-13.1113,-1.04299,-20.6259,4.69681,-1.39913,0.796421,1.68795,3.90348,0.372169,1.85052,3.38518,0.518908,1.2269
-294.219,37.8903,-12.4252,20.2911,-21.3825,11.5907,-14.7764,6.12104,-11.4579,-0.100692,-18.1879,4.9128,-1.17754,5.67794,3.07095,5.84164,0.344419,3.71569,3.69153,4.67942,2.62723
-287.883,34.6802,-6.68149,13.1201,-15.8184,11.8846,-12.9776,3.96871,-8.92375,0.284137,-18.9071,7.054,-1.18237,6.61256,-1.21457,9.40811,-3.84679,4.23737,0.743203,5.61474,-3.18999
-297.13,43.0584,-13.2941,20.9639,-20.6803,13.5818,-12.7429,7.90511,-11.3985,1.02201,-18.1163,4.7103,-0.246168,4.52951,3.18262,6.02161,2.15997,1.97757,4.54451,1.35651,2.07548
-300.192,40.6703,-15.5054,17.6252,-26.2035,11.7974,-15.3885,4.7063,-12.135,-0.268433,-20.2094,2.41974,-1.25257,1.58196,1.82303,5.26376,0.904078,1.18007,3.12137,0.617062,0.435417
-298.244,42.739,-11.0507,19.2463,-24.6447,14.7209,-14.7429,7.08242,-11.1943,0.708357,-19.2383,2.77111,-2.0889,3.29779,0.855497,4.79683,0.0830081,1.5669,2.31685,0.227038,0.728752
-299.296,38.0226,-14.8091,16.5782,-25.4664,10.9633,-16.9818,5.58091,-12.2897,-0.633206,-21.187,4.20938,-3.35254,3.5477,1.78196,6.1748,0.54478,1.90565,3.40313,1.98858,1.81466
-298.121,40.4825,-14.3035,20.568,-24.2485,12.3296,-14.5667,5.4592,-10.8856,-0.223427,-20.1257,4.00243,-2.06972,2.85775,2.22071,4.41162,0.364696,3.30714,2.57101,2.53238,0.776133
-302.077,37.8196,-11.6214,17.9516,-25.6537,10.7111,-15.3511,4.47118,-12.7951,1.65264,-21.7332,5.3282,-1.774,3.97516,3.18122,5.70597,0.365815,2.6489,4.98339,3.54795,2.83565
-303.472,36.7841,-14.7783,18.1038,-27.818,11.0602,-18.0348,3.7039,-13.1435,-2.41266,-22.0413,4.07202,-2.3918,0.66982,2.27366,5.78952,-0.505024,0.200003,3.63836,3.29531,1.39181
-301.314,37.2117,-12.7625,18.906,-24.9678,11.7875,-17.8938,7.06176,-11.8105,-0.377775,-20.7065,3.37391,-1.02603,4.27308,2.78925,6.43885,1.40664,2.78541,5.342,3.9847,2.41124
-281.962,28.2518,1.92914,11.1893,-12.5706,5.77618,-9.31297,2.14349,-3.03626,1.064,-15.9636,3.26291,-1.03829,5.99677,3.92155,7.24604,-1.85176,4.28843,2.17854,8.49679,-3.37787
-266.097,24.2349,4.86167,13.441,-10.3818,5.42684,-5.97809,4.48991,-2.09257,-0.0891227,-14.0799,0.00802835,0.290129,5.91503,1.87288,6.62298,-1.47236,4.62091,0.157505,5.32681,-2.15283
-277.16,22.2902,-1.92589,8.07691,-14.4853,-0.0152263,-11.701,-0.519937,-3.43309,-4.55505,-16.7203,-3.09911,-1.19372,4.15722,1.3238,5.41207,-4.08087,4.88329,-1.30059,7.15799,-3.56362
-282.519,28.5578,-7.26268,12.6404,-19.5863,4.3664,-13.4121,4.6599,-7.42206,-0.0605586,-14.6888,2.89031,-1.22299,7.68368,3.24211,7.45687,-3.20448,7.50178,0.776674,7.33045,-3.45107
-288.68,31.5378,-13.3336,16.366,-22.7605,6.5432,-17.1568,4.82347,-9.39789,-1.15337,-16.7019,1.65724,-1.86734,4.51028,2.76456,7.03689,-2.26329,4.87308,2.6864,4.89944,-1.65305
-297.097,35.5767,-14.2833,21.9439,-26.923,9.62432,-19.9957,5.66013,-11.9641,1.54804,-18.6245,1.88704,-0.484304,3.53144,3.31689,3.5589,0.699276,1.89894,2.81262,2.64578,1.87839
-295.274,36.0111,-17.1444,19.7521,-24.7741,8.31899,-20.4057,7.31849,-11.3229,0.266278,-19.5371,4.90046,-1.69272,3.2657,5.8753,6.59813,0.241899,2.49684,5.34891,2.63888,2.07802
-299.521,35.4626,-17.8636,19.0267,-26.0245,7.30668,-21.7126,5.00876,-12.5061,1.04857,-18.3927,2.11153,-3.31272,1.96606,7.46065,5.7215,0.551476,1.95487,3.58199,2.37018,2.23923
-299.919,36.2642,-12.196,18.5887,-26.3225,9.73523,-22.0621,5.03863,-8.50183,3.10036,-20.2916,3.27556,-0.804613,3.50926,6.72143,6.68052,0.340057,1.68575,5.24401,3.59608,0.872755
-304.235,36.0491,-12.8357,14.5681,-29.7434,9.60705,-22.3549,3.17404,-9.35842,1.78833,-21.8614,4.42369,-1.87709,2.09931,6.51729,5.5055,0.161929,2.2095,6.01315,1.48558,1.85228
-299.478,40.6608,-11.2641,20.3821,-23.6904,13.3778,-18.4356,8.24973,-5.47725,4.14187,-19.601,5.74807,1.35717,3.18698,8.69558,6.9514,1.42096,1.21534,6.04568,1.68863,0.204851
-294.385,40.2981,-10.011,23.6764,-23.2428,10.6709,-16.3278,8.90072,-9.81339,4.50608,-18.8307,2.63561,-1.62375,4.95387,5.12813,2.01382,0.558185,0.649087,1.47691,0.422414,1.53691
-299.836,43.9653,-11.204,24.946,-26.4219,12.6715,-16.3347,8.4418,-6.85969,4.33324,-17.9879,3.56073,2.33569,3.05229,9.37719,2.66058,2.10692,-0.240696,5.95313,1.34113,2.66396
-300.67,38.0007,-14.9256,17.4706,-30.3347,10.0819,-19.7736,3.55205,-10.3028,3.59734,-19.7636,3.18947,-0.250413,4.01103,6.38706,3.83633,2.14272,0.36459,4.5438,2.51593,1.50287
-301.875,32.3427,-16.9,13.9941,-31.3999,6.37316,-23.4285,3.17218,-12.3125,0.901391,-24.0467,0.0872965,-2.85813,2.39258,3.62445,4.89503,1.17958,0.443518,2.5837,3.58087,2.10208
-302.25,37.3204,-10.7263,17.223,-28.7661,11.9892,-19.5338,4.78515,-8.31562,3.56098,-22.1986,4.30309,0.0683462,2.76789,6.58017,5.9181,-0.324839,0.66445,5.39607,1.49243,-0.172079
-301.787,34.3301,-13.887,18.3968,-27.5116,8.85905,-18.6392,5.75205,-12.2818,3.06299,-21.1256,3.40409,-0.941033,5.42172,7.29102,3.50295,2.18669,2.5196,4.72682,2.66498,1.05806
-303.685,36.3447,-11.8857,17.1271,-27.7008,10.0615,-18.3194,3.98984,-12.2606,4.43179,-21.2318,4.38583,-2.38714,3.46269,6.36029,1.81876,0.964979,1.15732,3.40423,2.59194,-1.36096
-301.169,34.1234,-10.731,18.5764,-27.4262,9.66988,-17.5339,6.9818,-11.9583,4.27662,-21.3021,2.11988,-4.13672,6.18986,4.25876,3.26343,1.55314,3.83503,3.90345,2.98332,0.421304
-299.651,35.5524,-14.937,18.8897,-27.138,8.55485,-19.8232,7.01076,-10.2086,2.94756,-21.3756,3.60934,-3.34173,4.176,5.61432,4.34695,1.51898,1.31221,6.02185,3.21398,0.520933
-287.132,29.2676,-1.62453,16.8431,-16.3258,7.77094,-10.2918,4.77314,-3.31248,3.49949,-15.5969,2.86125,0.61579,6.75777,5.19466,6.97606,2.42229,2.23194,1.07756,6.36052,-2.37147
-264.905,28.1702,4.6711,9.2229,-10.7185,5.28336,-4.37005,0.872413,-3.64146,2.52504,-13.0371,3.20743,1.95778,5.73063,0.572054,4.71388,-1.63134,4.62132,0.0364498,5.85657,-2.69374
-270.839,32.2655,0.85735,14.1899,-16.4033,6.71736,-8.3599,4.53351,-8.09414,2.08332,-17.4753,7.10186,-0.799409,8.01132,-0.284323,5.16696,-2.55764,7.82787,-1.42291,8.20832,-4.67164
-277.692,29.0103,-2.35053,13.1692,-21.3876,3.38179,-13.6293,3.91032,-9.67306,-1.2775,-18.7358,2.34344,-1.09017,6.71954,-2.96205,6.7165,-3.92298,6.57779,-1.99458,8.54708,-4.64265
-288.396,36.8487,-14.3595,18.2719,-31.8977,9.36839,-20.1426,6.50075,-12.22,0.757222,-19.7008,1.50982,0.66097,3.27072,1.16579,1.07557,3.68933,3.32328,4.22913,2.93949,1.69796
-286.938,38.6785,-12.1158,17.7262,-26.0663,13.93,-18.8577,6.2434,-12.2098,2.35174,-21.0009,1.14904,-1.0065,4.31493,0.777542,2.08924,0.549705,1.6867,2.82007,1.55729,0.367499
-288.997,40.0219,-13.6208,18.0763,-29.6362,8.7837,-18.3248,7.62507,-11.7731,1.04367,-18.5395,0.419353,-3.42164,3.50377,1.92277,0.595281,2.37479,3.51251,3.14826,3.92662,0.981598
-287.998,38.2169,-16.0976,18.5858,-30.2836,8.09275,-18.8765,6.34535,-12.4101,1.56409,-16.9696,3.06895,-1.91727,4.73827,1.63731,1.43277,4.6723,5.2863,6.23078,3.72338,0.7963
-290.251,42.3055,-11.8895,20.7571,-26.9891,9.22161,-16.3865,7.41331,-11.983,3.77716,-15.7067,3.13685,-1.9318,5.14862,1.52582,0.703643,3.51263,4.37997,6.68861,1.27643,0.0436771
-295.715,45.069,-7.57413,21.2835,-25.5725,11.2918,-16.8193,9.29012,-11.2344,3.99936,-14.4088,3.69558,1.93705,3.64434,2.67731,2.48725,4.92759,1.12596,8.18511,2.53499,1.23785
-290.758,48.8687,-10.1233,23.3192,-22.2589,14.1763,-15.9102,11.0789,-10.1972,3.92332,-15.7108,1.88212,-0.0977694,1.51771,2.71095,0.391662,4.78088,-1.37664,6.90376,-0.0508696,0.447369
-294.223,45.3227,-7.38679,19.8138,-27.0256,11.7648,-14.4902,7.75756,-11.0287,5.71008,-18.1661,2.73385,0.580315,2.59642,1.18041,1.7096,5.74215,1.71916,5.96995,2.5645,0.920816
-285.319,36.3913,-4.53014,11.3616,-19.6872,4.38418,-14.4098,5.99773,-8.37648,0.224634,-15.749,4.18973,-4.0675,5.29715,-1.11429,3.80889,-0.573699,7.16454,0.28896,7.38148,-4.76162
-287.807,35.1416,-9.75284,9.95975,-21.5509,2.79905,-14.5454,5.17254,-10.7045,-0.503422,-14.6645,1.18964,-3.6406,3.74347,0.692075,4.95652,-2.06925,6.53464,-0.31041,6.53196,-4.9479
-290.148,43.8923,-13.2445,17.0109,-23.7166,11.3808,-14.134,10.6875,-15.5901,3.55587,-13.5331,4.10415,-3.94809,2.83171,1.77972,3.41047,-0.833891,3.69796,4.88502,0.68999,-0.804211
-287.456,32.9513,-7.09627,12.0327,-20.6903,7.49604,-15.9397,6.93772,-11.7247,-4.35174,-11.1586,3.59594,-1.88372,1.28164,-1.85576,1.97759,6.11193,4.59328,1.11417,-0.323704,1.21801
-256.48,4.72009,5.01843,12.6461,-17.9357,-0.110767,-6.69952,6.78784,-10.9827,-4.70466,-6.2927,-0.797814,-2.75155,1.40904,-2.77793,0.0719569,-1.93807,5.70623,-1.10184,3.7665,-1.48146
-250.698,-9.82974,5.02113,16.3338,-20.017,1.25534,-12.3876,4.09534,-14.3561,1.53888,-7.50137,-0.476535,-5.21936,5.76132,-6.05866,3.69375,0.696034,9.55843,-1.68976,6.67193,-0.996147
-243.58,-17.3148,11.1566,13.4045,-14.7838,1.38678,-8.53645,2.87431,-9.60413,-0.0303643,-3.89185,-2.2422,-3.51687,1.12007,-0.722105,-0.266341,-0.351105,6.50322,0.224324,3.346,0.051029
-242.749,-11.8763,8.5604,19.0863,-9.43002,4.26173,-2.74447,5.3323,-7.25346,1.06864,-2.54958,0.557672,-2.80206,2.85989,-0.390216,2.7615,-0.181233,6.34329,0.126239,4.20355,0.188111
-266.301,17.0729,6.38747,9.29534,-4.93955,8.59082,-1.65317,8.95308,-0.984464,1.62275,-4.00902,2.22931,1.07326,3.69855,-1.86587,2.9204,-3.77698,3.02707,-3.44053,1.22869,-0.692767
-258.807,7.70596,-4.01102,3.1564,-9.23778,4.66333,-7.63166,1.23458,-4.30947,2.16933,-3.7084,-0.744719,-1.7524,2.4873,-0.79373,1.70863,-2.53162,4.6254,-3.71462,5.25917,0.039824
-251.396,17.3701,-4.52699,3.72271,-12.6,4.58749,-11.7049,-5.35807,-11.1014,0.978625,-2.04629,1.66209,-2.43792,3.93238,1.37379,3.23987,0.894089,4.8126,-3.34314,2.56672,-1.41529
-244.998,21.3008,-17.3656,4.07599,-19.693,8.43789,-18.4776,2.5558,-12.9045,8.15057,-3.95968,9.46998,-6.74317,5.91668,-7.65777,3.49378,1.68771,10.0958,-0.817326,7.38038,-0.429666
-246.11,20.2758,-19.7527,7.27093,-23.1117,8.00042,-15.2376,4.467,-5.18064,8.74142,-6.61759,10.3681,-4.71017,5.6052,-10.989,1.06246,-0.952721,8.14821,-0.209204,6.47966,1.86341
-254.746,22.2447,-22.8896,6.37139,-26.0534,7.55962,-13.0652,6.33762,-6.85319,8.64359,-8.49644,11.4737,-7.63018,6.87395,-8.84402,-0.123404,-1.62971,9.69281,2.15777,4.53472,1.40026
-261.532,21.717,-15.6789,-1.71287,-22.7337,5.28859,-11.6547,3.56305,-7.38848,7.43491,-8.81794,10.6493,-7.28879,8.24919,-11.7559,0.164967,-2.89781,12.2142,0.471458,5.34825,-1.35632
-260.079,17.8541,-10.5178,-5.32975,-17.9037,-0.562886,-6.0936,0.707505,-4.65224,3.35119,-7.27657,8.74289,-4.93803,4.35478,-9.80441,-3.97339,0.205,7.06332,2.60561,1.42451,2.86678
