A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
6.40108e-05,1.40004,0.285555,0.0114285,2.82563,0.0978272,1.17417,0.110997,0.0505682,3.50855,5.89801e-05,0.784856
0,1.17354,0.00209743,0.0116205,2.17171,0.332548,2.23902,0.0215126,0.175944,3.05411,0.399728,1.68986
0,0.219376,0.00281154,0.109778,0.0296384,0.186327,2.6048,0.0378186,0.377573,2.07254,0.320226,2.9956
0.0162375,0.224785,0.00324074,0.241547,0.0278741,0.180382,2.57969,0.0388127,0.33532,1.12313,0.0849392,3.48025
0.192058,0.224552,0.0513241,0.234673,0.0970441,0.0180041,2.6912,0.0292562,0.348051,0.982901,0.000658625,3.43321
0.147141,1.39372,0.303405,0.083058,0.216435,0.00145257,2.84717,0.0301058,0.216968,1.13218,0.0288755,2.66785
0.0380924,2.73559,0.488752,0.0173416,0.260921,0.336618,2.55809,0.0203329,0.551984,1.23179,0.000728319,1.43693
0.018788,3.37622,0.540437,0.0186167,0.198112,0.505684,2.09742,0.00858216,0.84155,1.76829,0,0.228416
0.0105169,3.46462,0.484445,0.0190817,0.183828,0.445178,2.02089,0.0086341,0.810611,2.25978,0,0.133743
0.0171307,3.52306,0.263638,0.00614537,0.133745,0.392956,2.11613,0.237612,0.735398,2.52039,0,0.0920189
0.000622358,3.60039,0.00336335,0.00888486,0.188751,0.50572,2.10451,0.00985319,0.689491,2.62906,0,0.0827079
0.000498008,3.63122,0.00388904,0.00717341,0,0.70022,1.80061,0.00946925,0.671662,2.68199,0,0.196827
0.000444399,3.35723,0.00314481,0,0,0.570471,1.79938,0.00858248,0.472905,2.95605,0.000186504,0.350302
0.000548519,2.90527,0.00214486,0,0.0262295,0.0641275,2.26256,0.00957278,0.056538,3.41488,0.000458291,0.145538
0.00169179,2.50225,0.00175018,0.00569883,0.0415299,0.0157975,2.60871,0.0071337,0,3.62172,0.000179663,0.0724193
0.0381826,1.96476,0.136164,0.0206697,0.973256,0.16518,2.20475,0.0158387,0,3.5547,0.0329943,0.196108
0.0253401,1.50631,0.261153,0.0126992,1.68341,0.380203,1.3269,0,0,3.11625,0.0046137,0.501348
0.0407769,1.38066,0.547414,0.0104165,1.88363,0.309778,1.15897,0,0,2.90928,0.0363405,0.520077
0.0305901,1.21248,0.707487,0,2.41256,0.130956,1.22762,0.143451,0.00140422,2.82039,0.0958388,0.34682
0.00864534,0.993191,0.483038,0.00829603,2.96737,0,1.44721,0.163851,0.0223289,2.88225,0.130957,0.204759
0,0.791418,0.220109,0.0130708,3.12065,0,1.576,0.24204,0.0847013,3.06667,0.122203,0.162543
0.000264916,0.932858,0.027305,0.017845,3.08109,0.199376,1.65268,0.02581,0.183739,3.21962,0.0585281,0.169514
0.0594696,0.883407,0.047893,0.0615073,3.22309,0.0669673,1.59936,0,0.264329,3.12304,0,0.237676
0.374266,1.16476,0.0212693,0.00892184,3.26907,0.0610257,1.64821,0,0.289234,2.99842,0.0176913,0.0860431
0.440266,1.54186,0.0201709,0,3.08143,0,1.61782,0.0127739,0.286181,3.12215,0.215283,0.0629349
0.133564,2.30967,0.0676494,0,2.62248,0,1.48553,0.0540732,0.0246995,3.24957,0.403131,0.028277
0.000511181,2.68125,0.134397,0.0782781,1.85858,0.00447536,1.36039,0.00309014,0,3.25971,0.290786,0
0.000435011,2.45689,0.290703,0.073434,1.74761,0.0666397,1.33983,0.0118746,0,3.13851,0.247183,0
0.000408684,1.54479,0.349578,0.0628411,2.3598,0.112669,1.32404,0.0178216,0,3.48089,0.160289,0.000168473
0.000451477,0.735329,0.342575,0.0963691,2.85547,0.0662434,0.968732,0.0131002,0,3.77114,0.0362526,0.000176831
0.0166104,0.595028,0.271653,0,2.96445,0.0637229,0.590062,0.00472366,0.04268,3.76854,0.0248958,0.0709133
0.000443535,0.419338,0.240093,0,2.56111,0.129599,0.323278,0.00329284,0.272616,3.81213,0,0.27657
0.000332007,0.243395,1.14198,0.194864,1.61559,0.135345,0.541475,0.0050569,0.138002,3.7448,0.0913308,0.428827
0.315362,0.236498,1.66296,0.0312287,1.16385,0.0347154,0.948701,0.00903824,0.135357,3.54318,0.0340947,0.489444
0.587365,0.21725,1.67396,0.0306314,1.22736,0.0100426,1.30372,0.248334,0.000619269,3.51772,0,0.163593
0.205276,0.311349,1.64326,0.0270022,1.17899,0.0229026,1.34439,0.304267,0.0302081,3.40297,0,0
8.39433e-05,0.395774,1.59408,0.144137,0.871929,0.0473912,1.24812,0.275778,0.0214385,3.61277,0,0.0357499
0.000408552,0.532618,1.73388,0.221267,0.768859,0.0678816,1.09386,0.141325,0.0392071,3.55274,0.00997408,0.325151
0.000529576,0.780648,2.00113,0.161412,0.907231,0.133629,1.55085,0.0283978,0.0569717,3.24368,0,0.470315
0.000518721,0.820868,2.27464,0.0266555,0.885324,0.102959,2.3668,0.0232717,0.0878919,2.90862,0.00523786,0.318136
0.000578907,0.938161,2.58048,0,0.495222,0.0362169,2.71943,0.0211168,0.105488,3.0094,0.0220546,0.0755057
0.000295076,1.72835,2.31512,0.0075808,0.396117,0.181304,2.90618,0.0142924,0.0990083,3.07467,0,0.000761363
0.0128835,1.68853,1.95828,0.00503725,0.384572,0.183495,3.04919,0.0333508,0.0807451,3.3279,0,0.000641774
0.264937,1.49005,1.80079,0,0.331357,0.031456,3.02968,0.0470281,0.087418,3.29499,0,0.0523374
0.363744,1.47267,1.69154,0,0.294026,0.0148591,3.24759,0.0762996,0.0247299,3.21325,0,0.109472
0.235816,1.40337,1.52906,0,0.293218,0.0143059,3.51261,0.223134,0.029836,3.26138,0,0.0277946
0.00037156,1.46432,1.51512,0,0.370505,0.00725524,3.57993,0.299091,0.155758,3.29213,0,0.00016396
0.000157894,1.33541,1.49084,0.0915112,0.425276,0.00627128,3.50726,0.35375,0.294234,3.28132,0,0.0848207
7.93099e-05,1.35808,1.54524,0.0541087,0.394178,0.0132144,3.23544,0.330532,0.367242,3.18321,0,0.316928
0.000179218,1.49792,1.7222,0.000302194,0.383962,0.00769554,2.91803,0.152363,0.348172,3.04764,0,0.340936
0.0550553,1.50006,1.85113,0,0.422698,0.0151268,3.12825,0.0123142,0.321545,2.98118,0,0.142601
0.350866,1.46902,1.7648,0.0157375,0.66429,0,3.40552,0.0446873,0.0762609,3.1349,0,0.0583425
0.295359,1.46924,1.79779,0.0161117,0.616239,0.181731,3.46329,0.0346922,0.138791,2.97918,0,0.0574556
0.384546,1.31287,2.10899,0.0171633,0.519726,0.215149,3.23731,0,0.327034,2.72664,0,0.146295
0.326576,0.708531,2.41435,0.0146578,0.479057,0.030511,3.18616,0,0.403057,2.95895,0.0341836,0.129651
0.284015,0.690424,2.55598,0.00139475,0.377329,0.0172652,3.0303,0.00204821,0.37199,3.11352,0.0689177,0.0894785
0.125534,0.739142,2.57298,0.000587788,0.485747,0.0688296,3.0313,0.00220306,0,3.17477,0.00387041,0.146881
0.134895,0.672751,2.46663,0.0042265,0.576522,0.301659,2.95097,0.00195245,0.00481429,2.91821,0.102104,0.394032
0.134033,0.588747,2.28332,0.00405977,0.639237,0.230154,2.88917,0.00155762,0.00834483,2.7345,0.235024,0.641607
0.000595197,0.537586,2.11827,0.0112393,0.612613,0.0128683,3.04071,0.00116677,0.00990114,2.75956,0.240935,0.317132
0.174838,0.892622,1.2295,0.0139599,0.579542,0,3.35638,0.000934704,0.0121493,3.0224,0.142946,0.0419057
0.171282,1.35757,1.78241,0.0071988,0.463287,0,3.06698,0.0125543,0.152882,2.84352,0.0736718,0.0262952
0.352007,0.654323,3.01721,0,0.00403265,0.00315603,2.26358,0.0526508,0.171005,2.45878,0.000907821,0.118035
0.288499,0.170892,3.5345,0,0.00334734,0.0282682,1.87109,0.215761,0.215136,2.2252,0,0.0979563
0.107707,0.0890808,3.91503,0,0,0.0227903,1.75218,0.25771,0.161004,2.12449,0,0.125488
0.0687368,0.000769605,4.16581,0.0024011,0.0223127,0,1.78715,0.000172068,0.303468,1.77805,0.218529,0.0772091
9.5337e-05,0,3.61975,0.0123718,0.0391223,0,1.86604,0.127132,0.0504083,1.78895,0.299035,0.0239471
0,0.297197,2.84835,0.0765343,0.0433606,0.00136416,1.54587,0.648156,0.121689,1.79277,0.285797,0.0404814
0,1.27262,2.02355,0.142777,0.0373514,0.0422513,1.75531,0.667542,0.206501,2.16091,0.350651,0.0402828
0,2.34615,1.30524,0.00743505,0.467295,0.119917,1.91544,0.0407317,0.367835,2.57592,0.256233,0.0369291
0,2.98959,0.428734,0,0.507693,0.115272,1.84266,0.0146973,0.411208,3.0771,0.19671,0.145098
0.628439,2.53951,0.229332,0.276486,0.398858,0.0933515,1.94364,0.202167,0.0903786,3.41487,0.0797346,0.377456
1.98027,0.294377,0.557306,0.402868,0.169392,0.0153653,1.67541,0.302141,0,3.1141,0.107682,0.63484
2.30519,0.273182,0.654416,0.315768,0,0.00797788,1.53342,0.460435,0,2.56046,0.122538,0.708316
1.97247,0.267528,0.85767,0.104905,0.216022,0,1.64993,0.496249,0,2.03292,0.0942031,1.4282
0.980902,0.268353,1.30441,0.011945,0.111741,0.03677,1.69216,0.272259,0.203182,1.88419,0.00578831,2.3147
0.274216,0.344742,1.60324,0.0653189,0.0928034,0.0748763,1.6594,0.195365,0.284781,1.92927,0,2.76212
0.298299,0.424889,1.10676,0.0919644,0.617903,0.0780975,1.74022,0.493186,0.265888,2.85307,0,2.0435
0.216838,0.264007,0.70871,0.00830635,1.92503,0,1.81611,0.455936,0.187098,3.72594,0,0.843615
0.0500554,0.216031,0.264985,0.00385399,2.60342,0,1.29728,0.367617,0.147281,4.09493,0,0.116039
0.000170581,0.248708,0.298883,0,2.64417,0.0025612,0.647092,0.169697,0.0737004,4.15106,0,0.129039
0.000258062,0.247061,0.296601,0.105349,2.55483,0,0.436842,0.015665,0.0310071,4.24866,0.0764779,0.112612
0,0.26276,0.0763838,0.344691,2.52537,0.0182555,0.253144,0.10223,0.000951752,4.49076,0.0686746,0
0.0918509,0.288782,0.0448993,0.457381,2.51053,0.0334916,0.117154,0.0242102,0,4.48879,0,0
0.160559,0.301986,0.0344114,0.384127,2.57104,0.040236,0.088671,0.024131,0.230623,4.35142,0,4.07419e-06
4.78884e-05,0.353656,0.233269,0.103183,2.87014,0.044876,0.12398,0.0177243,0.474142,3.8075,0.124581,0.000131229
7.76555e-05,0.427456,0.289915,0.122459,2.96251,0.0362236,0.223448,0.00999485,0.820611,3.68598,0.293381,0.000551288
0.000266987,0.405338,0.327592,0.10009,2.71358,0.0206964,0.177749,0.00698288,0.384126,4.07857,0.323536,0.000976669
0.000233691,0.353387,0.463408,0.0401178,2.72749,0.0205983,0.0882843,0.006092,0.132394,4.09605,0.350655,0.00118253
0,0.167477,0.543166,0,2.87234,0.0182753,0.0788942,0.00777921,0.193662,4.0119,0.316874,0.00189802
0,0.146889,0.327783,0,2.90845,0.011678,0.300891,0.0159307,0.0631816,4.00002,0.0264606,0.0311509
0.274751,0.318767,0.207022,0.335242,2.65062,0.0224601,0.315839,0.0185972,0,4.10557,0,0.0841824
0.240394,0.646802,0.16849,0.140074,2.46694,0,0.265059,0.041689,0,4.27963,0,0.167964
0.0355729,1.03311,0.118713,0.122862,2.46611,0,0.191264,0.184519,0,4.32332,0,0.168095
0.00378329,1.27303,0.0842455,0.0939648,2.49041,0,0.109486,0.278314,0.0090292,4.35051,0,0.0369829
0.0242743,1.49595,0.211261,0.162496,2.40257,0.153774,0.0460713,0.277489,0.0752917,3.99825,0,0.00098733
0.021217,1.03894,0.309804,0.540777,2.29511,0.248903,0.0618434,0.102269,0.442843,2.88642,0.0128929,0.304145
0,0.465687,0.26007,0.574483,2.59287,0.27755,0.104808,0.00906772,0.608506,2.28441,0,0.762613
0,0.320066,0.214405,0.555497,2.90952,0.26769,0.186257,0.00915785,0.275614,2.27324,0.101696,0.823991
0.000127927,0.234696,0.305989,0.296792,2.99357,0.0779785,0.161905,0.0113411,0,2.73663,0.155871,0.67098
0.000266364,0.191669,0.375208,0,2.84212,0,0.0186806,0.0360319,0.0956958,3.52462,0.0782918,0.361896
0.000348625,0.193313,0.252089,0.37958,2.67241,0.125446,0.00933122,0.0549393,0,3.79902,0.0853007,0.378772
0.000332124,0.230927,0.0732303,0.150655,2.50219,0.257929,0.127432,0.0510556,0.0869192,3.50823,0.357116,1.01498
0.000213344,0.248733,0.214079,0.145103,2.28034,0.340901,0.549058,0.0494458,0.102419,2.41793,0.590409,2.216
0.156684,0.241173,0.173977,0.151766,2.26737,0.197389,0.851737,0.0181769,0.0531544,1.27295,0.556358,2.62175
0.379632,0.236131,0.0701949,0.148156,2.1213,0.0162041,0.633924,0.0124702,0.00804731,1.58279,0.0444351,2.6019
0.272649,0.261086,0.0691576,0.206604,2.19047,0.0248781,0.69315,0.0442665,0.0962268,1.49638,0,2.49268
0.294532,0.425959,0.326913,0.126146,2.28253,0.194223,0.970862,0.271946,0.0433181,0.984606,0,2.54578
0.25858,0.460535,0.368042,0.112764,2.17008,0.0179225,0.949581,0.3016,0,1.04756,0.0388505,2.59137
0.355866,0.293814,0.36209,0.12568,2.10649,0.010776,0.911809,0.255593,0,1.01145,0.0990753,2.67692
0.530437,0.153084,0.107298,0.136774,1.97877,0.01867,0.934919,0.249626,0,1.12355,0.137704,2.64339
0.184446,0.191326,0.000177089,0.302231,1.95651,0.0401559,0.979374,0.192692,0,1.48568,0.113713,2.64836
0.000565702,0.35421,0.000601336,0.284777,1.86463,0.0208581,1.01868,0.00902212,0,1.55561,0.0824879,2.74324
0.000398044,0.357173,0,0.156576,1.88493,0.0251955,1.09081,0,0.000332016,1.50364,0.0200577,2.74289
9.08499e-05,0.535867,0.000625458,0.156587,2.01122,0.0729797,1.09909,0,0.086132,1.23646,0.0178177,2.73008
0.13011,0.659959,0,0.163494,2.06522,0.186874,0.82028,0.0780094,0.0636446,0.8513,0.292419,2.84163
0.270602,0.17433,0.000210228,0.242997,2.18188,0.155313,0.793414,0.0379998,0.064224,0.695685,0.477442,3.07471
0.263977,0.0402556,7.31786e-05,0.435478,2.33475,0.247985,0.809537,0.00841999,0.0155187,0.548055,0.498613,3.23206
0.0383815,0.00069121,0.000882913,0.504605,2.57936,0.138817,0.856859,0.00995731,0.00949337,0.455941,0.473933,3.11621
7.30339e-05,0.00290597,0.00217132,0.176442,2.60115,0.0396865,0.736319,0.0714121,0,0.459004,0.207633,3.01272
5.3712e-05,0.0118575,0.00270006,0.32794,2.45802,0.0354772,0.755485,0.0217404,0,0.523306,0.0592969,2.88437
0,0.139086,0.00514161,0.363053,2.18781,0.0255322,0.626667,0,0.171003,0.873667,0.289955,2.56945
0,0.313649,0.00478351,0.243275,2.16873,0.0412715,0.632117,0,0.157152,0.943333,0.455908,2.596
0,0.349827,0.00434463,0.14065,2.16174,0.128068,0.642313,0.041719,0.227715,0.928205,0.562182,2.58827
0.00854048,0.436105,0.0907786,0.186772,2.0994,0.232115,0.616995,0.0552894,0,0.761438,0.71698,2.63864
0.0183077,0.455047,0.208316,0.24497,2.13687,0.410378,0.632629,0.275398,0,0.671709,0.40917,2.76338
0.000245115,0.405472,0.143442,0.331646,2.39416,0.345745,0.655394,0.303967,0,0.537294,0.521871,2.65018
0.000469734,0.492233,0.131846,0.168673,2.52446,0.229708,0.644271,0.235712,0,0.473348,0.609388,2.55189
0.000550415,0.564077,0.0425482,0.0956902,2.68462,0.0125047,0.632522,0.151672,0,0.542998,0.515109,2.43829
0.000657323,0.564419,0.085439,0.0753246,2.50132,0.0437645,0.624831,0.00238009,0.0748306,0.536751,0.244495,2.60503
0.00061843,0.299737,0.0809521,0.332637,2.44329,0,0.618907,0.466204,0.0772368,0.429238,0.106064,2.47993
0.000205705,0.36056,0.135618,0.258895,2.47444,0.00949177,0.700131,0.694067,0.0486826,0.172217,0.382107,2.3662
3.12885e-05,0.402949,0.167246,0.0864559,2.46998,0.0307778,0.751563,0.84762,0.125238,0.12934,0.48216,2.06014
1.34095e-05,0.426623,0.176858,0,2.54329,0.0252568,0.831498,0.786405,0.129884,0.23895,0.382167,1.45127
0.365786,0.586423,0.000176698,0.0156682,2.46632,0.0226137,0.725841,0.366317,0.217539,1.19154,0.248136,1.19243
0.712384,0.248698,0.000266641,0.0137279,2.66431,0.0561822,0.679801,0.0685919,0.240641,2.23372,0.206681,0.849005
0.537336,0.381011,0,0.019677,2.7931,0.316107,0.421682,0.044027,0.010881,2.68006,0.281143,0.328005
0.399015,0.47448,0.000500037,0.0180352,2.84381,0.365068,0.427393,0.0884519,0.00227403,2.99449,0.229348,0.295203
0.151407,0.486522,0.00145092,0.0189805,2.9209,0.237737,0.356118,0.0659877,0.0334818,3.34502,0.0979764,0.343688
0.0312217,0.524951,0.00228522,0.0145414,2.96096,0.0919987,0.292399,0.0993461,0.0853867,3.62972,0.0284866,0.379661
0.00788141,0.496628,0.00288878,0.0155936,2.93927,0.0261994,0.125776,0.112237,0.0952156,3.73379,0,0.372124
0.000297435,0.385928,0.00171913,0.309847,2.59306,0.0827785,0.00769031,0.0328783,0.349667,3.79086,0,0.499794
0.000515241,0.471503,0.0726034,0.298797,2.43624,0.0931962,0.028765,0.152035,0.320775,3.76358,0.108379,0.0602501
0.00025862,0.513167,0.00515738,0.222707,2.38201,0.0714746,0.033679,0.206769,0.207891,3.80604,0.245394,0
0.040122,0.40792,0.00455728,0.172,2.76767,0.0757021,0,0.0735322,0.0221811,3.80963,0.161116,0.153035
0.167137,0.00585931,0.0787377,0,2.74002,0,0.00201422,0.230343,0.112217,3.49926,0.530335,0.739197
0.181096,0.229874,0.370206,0.00749062,2.72816,0,0.146709,0.238918,0.187761,3.21594,0.417838,0.837992
0.193582,0.511781,0.549432,0.0102288,2.92119,0,0.168141,0.197092,0.335436,2.85108,0.317597,0.940081
0.147671,0.649045,0.585757,0.0147073,3.32777,0,0.179872,0.15469,0.375911,2.50292,0.195351,0.915253
0.0223736,0.711505,0.436342,0.0144841,3.57508,0.012407,0.13964,0.156469,0.409813,2.28985,0.00255631,0.827289
0,0.716682,0.264579,0.0206468,3.78789,0.0127314,0.0260529,0.313574,0.448637,2.10281,0.000161126,0.649015
0.0561887,0.347967,0.365565,0.135417,3.44276,0,0.00862996,0.411535,0.352591,2.59414,0,0.44758
0.0411397,0.177002,1.29948,0.105146,2.99033,0.0369441,0,0.513822,0.1897,2.65762,0.0432519,0.119626
0.196099,0.190848,2.64162,0.194999,1.8921,0.0303391,0,0.447552,0.134258,2.44348,0.0211298,0.10183
0.384594,0.631935,3.62077,0.071484,0.901629,0.0387622,0.115566,0.247422,0.277108,2.2132,0.000235519,2.03811e-05
0.370656,0.56857,3.82881,0.0169794,0.817728,0.0948224,0.244701,0.476602,0.284179,2.04962,0.00108767,0.108596
0.250261,0.582984,3.32123,0.0161992,0.835482,0.0144286,0.237973,0.518117,0.10731,1.98255,0.0800973,0.173178
0.226382,1.25417,2.0454,0.0126926,0.723956,0.110367,0.250407,0.542422,0.299717,1.79362,0.182684,0.300446
0.180342,2.57497,0.653676,0.00570745,0.886814,0.260288,0.285961,0.470423,0.582419,1.67915,0.200966,0.342191
0.0785177,3.53452,0.104949,0.00796283,1.05052,0.556386,0.204633,0.173173,0.732766,1.5625,0.04317,0.32499
0.000340301,3.82251,0.00698111,0.281089,0.859487,0.483378,0.360292,0.0548004,0.735362,1.81654,0.0041268,0.205289
0.244671,3.77302,0.00137189,0.47773,0.559651,0.387745,0.52583,0.093551,0.747293,1.94383,0,0.363186
0.13079,3.19714,0.117025,0.266117,0.852882,0.217691,0.498676,0.10056,0.670665,1.47584,0,1.89051
0.199673,1.64079,0.288256,0.22335,1.3053,0.0230675,0.383247,0.0617816,0.489621,1.04441,0,2.72523
0.187906,0.39489,0.388575,0.297889,1.32909,0.0451641,0.48862,0.0340645,0.224051,1.03272,0,3.47994
0.000400111,0.307301,0.00114772,0.686904,1.29097,0.0490227,0.71372,0.0155812,0.0445453,1.36526,0,3.56848
0.000204153,0.493911,0.00270436,0.930864,1.47341,0.106935,0.810112,0.111175,0.0250199,1.25284,0.000162918,3.3131
8.99422e-05,1.10738,0.00386826,0.960698,1.56559,0.00757559,0.863794,0.218619,0.0374037,1.11667,0.00068981,2.80419
0.136689,2.62,0.155321,0.569136,1.57893,0,0.746212,0.168089,0.190908,1.0714,0.0051484,1.84263
0.213391,3.54843,0.499611,0.0704053,1.25571,0,0.444867,0.138514,0.62234,1.19796,0.0264686,0.766189
0.0537397,4.08729,0.740051,0.203231,0.900693,0.109915,0.233254,0.162292,0.687625,1.39301,0.0795268,0.00400575
0.000169342,4.2149,0.678865,0.30157,0.659147,0.228489,0.158606,0.0110598,0.686892,1.57742,0.297989,0.065276
0.000139607,3.85628,0.553389,0.297067,0.44825,0.26591,0.0220448,0.005645,0.672582,1.76161,0.31696,0.409235
1.90067e-05,3.22772,0.601835,0.0704637,0.621743,0.252476,0.0329469,0.00501676,0.419451,2.03395,0.120977,0.614698
0,2.33369,1.18417,0.0279199,0.905625,0.173008,0.0442528,0.0537324,0.199499,2.1682,5.47857e-05,0.382037
0.304626,1.55852,1.09936,0.0926469,1.3801,0.0931533,0.1188,0.202034,0,2.74741,0.0846921,0.561865
0.369678,1.95797,0.000189673,0.135031,1.81038,0.0484518,0.256571,0.147432,0,3.23758,0.216505,1.098
0.204168,1.50351,0.0657901,0.209846,1.55825,0.0737286,0.454337,0.0204281,0,3.33747,0.385616,1.25682
0.0719384,0.971774,0.13687,0.197615,1.60886,0.0594871,0.631297,0.0131469,0,3.19172,0.37959,1.76731
0.115904,0.466546,0.108691,0.256916,1.7885,0.0477968,0.629897,0.101088,0,2.99383,0.212701,2.31016
0.204012,0.281135,0.0673989,0.467326,1.89335,0.0243262,0.551636,0.130661,0.0438388,2.79914,0.00879993,2.65338
0.233735,0.317792,0.0604277,0.541913,1.90493,0.180936,0.537149,0.0273824,0.0936739,2.5417,0,2.94194
0.141096,1.1774,0.352417,0.416461,1.68281,0.251906,0.455514,0.0176035,0.0469484,2.32263,0,3.02512
0.270441,2.77261,0.415455,0.165336,1.29348,0.120085,0.645895,0.0148663,0.137279,2.28253,0.0144336,2.45634
0.250534,3.4331,0.421047,0.16101,0.958593,0.0410078,0.596127,0.0135526,0.467423,2.34275,0,1.14159
0.396215,3.63195,0.267935,0.152074,0.858925,0.0416792,0.40008,0.0227389,0.5487,2.51384,0.0242864,0.113846
0.296454,3.5763,0.319872,0.519001,0.859345,0.0366931,0.449313,0.0245079,0.458613,2.48132,0.0651573,0.168983
0.165356,3.50385,0.281239,0.530317,1.20719,0.0221981,0.486454,0.127412,0.282158,2.56918,0.0315569,0.205381
0.109045,3.48898,0.316601,0.272503,1.62281,0.0152597,0.462699,0.205944,0.145006,2.66721,0.00359576,0.199603
0.0672438,3.5296,0.338504,0.0223712,1.81199,0.0158944,0.362618,0.233198,0.0509194,2.86877,0.000637935,0.174989
0.000164558,3.63348,0.432163,0.0168327,1.70447,0.0174952,0.250812,0.108536,0,2.94355,0.000543582,0.22067
0.000168665,3.62697,0.231397,0.0910475,1.59982,0.0308415,0.105714,0.0435757,0,3.19386,0.000373436,0.245967
0.000441598,3.50364,0.000753703,0.19814,1.62927,0,0.0141596,0.0924305,0.0401664,3.49523,0.000190215,0.396995
0.000684204,3.36547,0.000621489,0.0778258,1.89687,0,0.00663088,0.253133,0.0825738,3.52279,7.60755e-06,0.42433
0.000637244,3.16353,0.0681665,0.0027459,2.02705,0.054793,0.00992187,0.261326,0.0696933,3.49571,0,0.184919
0.000393562,2.79227,0.0966316,0,2.11512,0.125522,0.684944,0.0176723,0.078241,3.58867,0.0184004,0.0774302
0.248302,2.50081,0.0101936,0,2.23805,0.118865,0.901957,0.327118,0.0381539,3.56463,0.0198363,0.0126001
0.292841,2.54679,0.0242266,0.0287137,2.50711,0.0260123,0.872038,0.313868,0.0116477,3.48886,0.154807,0.0173976
0.226666,2.73906,0.0261517,0.0149561,2.79962,0,0.776502,0.239101,0.0142381,3.34853,0.172218,0
0.175618,3.07471,0.0496368,0.0100396,2.89349,0,0.564987,0.110952,0.0596983,3.38226,0.0738835,0.00269746
1.47244e-05,3.30205,0.0501761,0.0176407,2.97143,0,0.306755,0.0327695,0.0695913,3.36627,0.0509286,0.021657
0,3.31726,0.0177054,0.0182608,2.95034,0,0.28346,0.0119812,0.0698732,3.40651,0.0795173,0.0157306
0.0670772,3.35854,0.0126245,0.00274131,2.71118,0.0255374,0.119219,0.0136392,0,3.59832,0.118365,0.00777169
0.000340661,3.26604,0.00908524,0,2.78798,0.103801,0.0632103,0.0679083,0,3.52627,0.0622638,0.054551
0.000543191,2.90273,0.00324207,0,2.83413,0.0817093,0.529163,0.104049,0,3.48466,0,0.0994735
0.000583665,2.65655,0,0,2.92783,0.0224539,0.688057,0.0940258,0,3.49794,0,0.0943092
0.000323975,3.03469,0.00591962,0.0163283,2.92838,0.0127072,0.189116,0.0784256,0.0152619,3.42781,0.0306889,0.017698
0.000147638,3.18499,0.00852922,0.16586,2.86693,0.115673,0.00450357,0.145977,0.257257,3.20953,0,0.240796
7.80138e-05,3.40123,0.0820352,0.156667,2.8823,0.171106,0,0.134775,0.74833,2.69662,0,0.524682
4.83319e-05,3.45667,0.1387,0.0495573,2.95186,0.176263,0,0.074738,0.94948,2.3403,0.0334489,0.634949
